#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
56500,112.99999999991805,-63445.90148361219,12353.512781662028,-51092.38870195016,300.52307348319374,48.093524275896,1.022260231370208,773
57000,113.99999999991572,-63762.11279573297,12352.307673092682,-51409.80512264029,300.49375688818617,48.093524275896,1.022260231370208,773
57500,114.99999999991338,-63945.31727032876,12436.734770579675,-51508.582499749085,302.54760920294797,48.093524275896,1.022260231370208,773
58000,115.99999999991105,-63875.87261057383,12345.97195365087,-51529.90065692296,300.3396282680088,48.093524275896,1.022260231370208,773
58500,116.99999999990872,-64337.63602148736,12385.996940047353,-51951.63908144001,301.31331341656426,48.093524275896,1.022260231370208,773
59000,117.9999999999064,-64009.91896267026,12273.479331608416,-51736.43963106184,298.5761051336504,48.093524275896,1.022260231370208,773
59500,118.99999999990406,-64057.542965894274,12313.97907312485,-51743.56389276942,299.5613396180362,48.093524275896,1.022260231370208,773
60000,119.99999999990173,-63750.48539934255,12327.600668320561,-51422.884731021986,299.892711247006,48.093524275896,1.022260231370208,773
60500,120.9999999998994,-63829.74872135202,12323.107280630471,-51506.64144072155,299.7834009072796,48.093524275896,1.022260231370208,773
61000,121.99999999989707,-64142.59265814768,11904.332192273196,-52238.26046587448,289.5958875355249,48.093524275896,1.022260231370208,773
61500,122.99999999989474,-64049.47605455195,12298.232807855033,-51751.24324669692,299.17828128326096,48.093524275896,1.022260231370208,773
62000,123.99999999989241,-63953.21954258956,12305.159382584636,-51648.06016000493,299.3467836002328,48.093524275896,1.022260231370208,773
62500,124.99999999989008,-64112.156159811944,12443.992326490334,-51668.16383332161,302.72416327682123,48.093524275896,1.022260231370208,773
63000,125.99999999988775,-63498.163122242724,12271.462602387355,-51226.70051985537,298.52704429770773,48.093524275896,1.022260231370208,774
63500,126.99999999988542,-63374.632191085955,12445.234790991883,-50929.39740009407,302.7543886270757,48.093524275896,1.022260231370208,774
64000,127.99999999988309,-63542.57741721551,12871.148418195784,-50671.42899901972,313.11556075260216,48.093524275896,1.022260231370208,774
64500,128.99999999988785,-63554.35812342976,12500.138944451657,-51054.219178978106,304.0900382707315,48.093524275896,1.022260231370208,774
65000,129.99999999989262,-63821.64507709636,12311.847800443153,-51509.797276653204,299.5094922910406,48.093524275896,1.022260231370208,774
65500,130.9999999998974,-64055.014172580035,12241.9661872531,-51813.047985326935,297.8094869931942,48.093524275896,1.022260231370208,774
66000,131.99999999990217,-63827.97192086256,12628.832773602724,-51199.13914725983,307.22076438551005,48.093524275896,1.022260231370208,774
66500,132.99999999990695,-63664.26885271608,12369.772767483528,-51294.49608523255,300.9186290632328,48.093524275896,1.022260231370208,774
67000,133.99999999991172,-64045.658716291946,12594.035503967709,-51451.62321232424,306.3742535505464,48.093524275896,1.022260231370208,774
67500,134.9999999999165,-63901.009227723116,12527.46598734329,-51373.543240379826,304.7548214027967,48.093524275896,1.022260231370208,774
68000,135.99999999992127,-63941.83892943128,12450.924888558828,-51490.91404087245,302.89281124738307,48.093524275896,1.022260231370208,774
68500,136.99999999992605,-63549.96050063986,12393.226715689827,-51156.73378495003,301.4891916817242,48.093524275896,1.022260231370208,774
69000,137.99999999993082,-63712.100884091284,12167.097695767774,-51545.003188323506,295.9881662429037,48.093524275896,1.022260231370208,774
69500,138.9999999999356,-64083.22257524263,12472.070452684864,-51611.15212255777,303.4072179618137,48.093524275896,1.022260231370208,774
70000,139.99999999994037,-63626.469780523155,12315.038342561566,-51311.43143796159,299.58710839428585,48.093524275896,1.022260231370208,774
70500,140.99999999994515,-63629.44591564493,12319.197835313103,-51310.248080331825,299.68829609432845,48.093524275896,1.022260231370208,774
71000,141.99999999994992,-63732.2969241098,12191.310426511292,-51540.98649759851,296.5771877130773,48.093524275896,1.022260231370208,774
71500,142.9999999999547,-63614.472612927784,12256.70231834292,-51357.770294584865,298.16797186180077,48.093524275896,1.022260231370208,774
72000,143.99999999995947,-63668.603229365195,12352.720745859953,-51315.882483505244,300.50380568157686,48.093524275896,1.022260231370208,774
72500,144.99999999996425,-64115.96859708626,12370.837547158471,-51745.13104992779,300.9445318866768,48.093524275896,1.022260231370208,774
73000,145.99999999996902,-63858.80388596124,12408.081658500787,-51450.72222746046,301.85056687506955,48.093524275896,1.022260231370208,774
73500,146.9999999999738,-63703.32599505858,12280.11885491996,-51423.20714013862,298.73762437010674,48.093524275896,1.022260231370208,774
74000,147.99999999997857,-63720.60947043239,12652.511580504508,-51068.097889927885,307.7967971263433,48.093524275896,1.022260231370208,774
74500,148.99999999998334,-63635.54105515609,12259.247953751186,-51376.29310140491,298.22989936294005,48.093524275896,1.022260231370208,774
75000,149.99999999998812,-63487.43438263767,12486.298682251067,-51001.13570038661,303.75334714426026,48.093524275896,1.022260231370208,774
75500,150.9999999999929,-64010.363748542906,12297.48459693957,-51712.87915160334,299.1600796067093,48.093524275896,1.022260231370208,774
76000,151.99999999999767,-63942.76769387425,12359.796347439962,-51582.97134643429,300.67593336470225,48.093524275896,1.022260231370208,774
76500,153.00000000000244,-64015.23024184542,12440.931654364373,-51574.29858748105,302.6497065121361,48.093524275896,1.022260231370208,774
77000,154.00000000000722,-64023.8656483689,12155.743389646137,-51868.12225872276,295.71195080254665,48.093524275896,1.022260231370208,774
77500,155.000000000012,-63791.059773232206,11951.845334208485,-51839.21443902372,290.7517365395776,48.093524275896,1.022260231370208,774
78000,156.00000000001677,-63636.6487544899,12513.54816037226,-51123.10059411764,304.4162433633786,48.093524275896,1.022260231370208,774
78500,157.00000000002154,-63518.493288512516,12425.969145313544,-51092.52414319897,302.2857145621177,48.093524275896,1.022260231370208,774
79000,158.00000000002632,-63515.917637699924,12593.729191884973,-50922.18844581495,306.36680191713856,48.093524275896,1.022260231370208,774
79500,159.0000000000311,-63542.94679316488,12335.623802651042,-51207.32299051384,300.0878894955398,48.093524275896,1.022260231370208,774
80000,160.00000000003587,-63742.81366323237,12484.111009419326,-51258.702653813045,303.70012777461295,48.093524275896,1.022260231370208,773
80500,161.00000000004064,-63937.75075737329,12526.509506510583,-51411.2412508627,304.7315531579943,48.093524275896,1.022260231370208,773
81000,162.00000000004542,-63549.26310519647,12395.913865340592,-51153.34923985588,301.55456179031034,48.093524275896,1.022260231370208,773
81500,163.0000000000502,-63755.566253654484,12524.696098642999,-51230.870155011486,304.6874385069249,48.093524275896,1.022260231370208,773
82000,164.00000000005497,-63759.36228454212,12215.626278578315,-51543.7360059638,297.16871780874305,48.093524275896,1.022260231370208,773
82500,165.00000000005974,-63871.089025278576,12453.29508014691,-51417.79394513166,302.9504707385241,48.093524275896,1.022260231370208,773
83000,166.00000000006452,-63944.462114401395,12535.004731716506,-51409.45738268489,304.93821592946176,48.093524275896,1.022260231370208,773
83500,167.0000000000693,-63764.58520536858,12229.110549220872,-51535.47465614771,297.49674875255647,48.093524275896,1.022260231370208,773
84000,168.00000000007407,-63997.19670315267,12368.997656831372,-51628.1990463213,300.8997729985982,48.093524275896,1.022260231370208,773
84500,169.00000000007884,-63780.51737546304,12499.924527651983,-51280.59284781106,304.0848221676859,48.093524275896,1.022260231370208,773
85000,170.00000000008362,-63495.12257228745,12329.09943117841,-51166.02314110904,299.9291715501136,48.093524275896,1.022260231370208,773
85500,171.0000000000884,-64030.56408741156,12311.038169238635,-51719.52591817293,299.48979644725347,48.093524275896,1.022260231370208,773
86000,172.00000000009317,-63779.72146391682,12260.475573566448,-51519.24589035037,298.2597635875109,48.093524275896,1.022260231370208,773
86500,173.00000000009794,-63955.47136084578,12204.018686118685,-51751.4526747271,296.88634068869936,48.093524275896,1.022260231370208,773
87000,174.00000000010272,-64029.06184899347,12133.60753546194,-51895.45431353153,295.1734533685629,48.093524275896,1.022260231370208,773
87500,175.0000000001075,-64128.91870576615,12319.815034335414,-51809.103671430734,299.7033106533785,48.093524275896,1.022260231370208,773
88000,176.00000000011227,-63882.57019213523,11895.37222323566,-51987.19796889957,289.3779189721644,48.093524275896,1.022260231370208,773
88500,177.00000000011704,-63886.45282833424,12568.909325252514,-51317.543503081724,305.7630106930827,48.093524275896,1.022260231370208,773
89000,178.00000000012182,-63799.441142566444,12218.283373690774,-51581.157768875666,297.2333567825998,48.093524275896,1.022260231370208,773
89500,179.0000000001266,-63970.41692397831,12321.191645063469,-51649.22527891484,299.73679936985104,48.093524275896,1.022260231370208,773
90000,180.00000000013137,-63843.685767894436,12296.096953667366,-51547.58881422707,299.1263225022783,48.093524275896,1.022260231370208,773
90500,181.00000000013614,-63965.3116306552,12363.759061269253,-51601.552569385945,300.77233403715553,48.093524275896,1.022260231370208,773
91000,182.00000000014091,-64115.29838630196,12175.755835390022,-51939.54255091194,296.1987922224054,48.093524275896,1.022260231370208,773
91500,183.0000000001457,-63874.33370886126,12547.679748613124,-51326.653960248135,305.2465602118975,48.093524275896,1.022260231370208,773
92000,184.00000000015046,-63805.430404576124,12088.484416164525,-51716.9459884116,294.0757462842639,48.093524275896,1.022260231370208,773
92500,185.00000000015524,-63543.92829656252,12205.110826127164,-51338.81747043535,296.9129091051347,48.093524275896,1.022260231370208,773
93000,186.00000000016001,-64060.89124234399,12243.144928890706,-51817.74631345329,297.83816216162904,48.093524275896,1.022260231370208,773
93500,187.0000000001648,-63776.84349595441,12232.61057978103,-51544.23291617338,297.5818937602814,48.093524275896,1.022260231370208,773
94000,188.00000000016956,-63634.2907409973,12470.99048180431,-51163.30025919298,303.3809455829339,48.093524275896,1.022260231370208,773
94500,189.00000000017434,-63719.6060996821,12386.78809255231,-51332.8180071298,301.3325597302716,48.093524275896,1.022260231370208,773
95000,190.0000000001791,-63766.81447508233,12269.725013942108,-51497.08946114022,298.48477410061935,48.093524275896,1.022260231370208,773
95500,191.0000000001839,-63621.64991507074,12331.647648167476,-51290.00226690326,299.9911618531951,48.093524275896,1.022260231370208,773
96000,192.00000000018866,-63607.15210347116,12364.012874963248,-51243.13922850791,300.77850854579606,48.093524275896,1.022260231370208,773
96500,193.00000000019344,-63775.86203373631,12630.931840919277,-51144.93019281703,307.27182825475666,48.093524275896,1.022260231370208,773
97000,194.0000000001982,-63458.258604807605,12403.055893331852,-51055.20271147575,301.7283054242686,48.093524275896,1.022260231370208,773
97500,195.000000000203,-63553.62095495616,12495.307968235367,-51058.31298672079,303.97251543766345,48.093524275896,1.022260231370208,773
98000,196.00000000020776,-63702.99790396792,12528.386020701322,-51174.611883266596,304.77720299233727,48.093524275896,1.022260231370208,773
98500,197.00000000021254,-63162.13646391046,12143.210623104229,-51018.92584080623,295.40706703490986,48.093524275896,1.022260231370208,773
99000,198.0000000002173,-63589.00068983028,12477.729983728708,-51111.270706101575,303.54489699237206,48.093524275896,1.022260231370208,773
99500,199.0000000002221,-63757.26633945294,12208.76206424685,-51548.50427520608,297.001732528977,48.093524275896,1.022260231370208,773
100000,200.00000000022686,-64217.91267217597,12504.727128987908,-51713.18554318806,304.20165472695027,48.093524275896,1.022260231370208,773
100500,201.00000000023164,-64010.60943150567,12264.310623010615,-51746.298808495056,298.353058577065,48.093524275896,1.022260231370208,773
101000,202.0000000002364,-63765.02582850476,12218.212975347431,-51546.81285315733,297.23164420684236,48.093524275896,1.022260231370208,773
101500,203.0000000002412,-63885.16901425377,12192.515790149324,-51692.65322410445,296.60651051312357,48.093524275896,1.022260231370208,773
102000,204.00000000024596,-63975.09654685925,12294.198509480868,-51680.89803737838,299.08013917840543,48.093524275896,1.022260231370208,773
102500,205.00000000025074,-63689.24978149572,12209.255250669072,-51479.99453082665,297.0137302418564,48.093524275896,1.022260231370208,773
103000,206.0000000002555,-63772.633634058235,12344.044326549563,-51428.58930750867,300.2927350133328,48.093524275896,1.022260231370208,773
103500,207.0000000002603,-63597.00747372862,12408.565787405083,-51188.44168632354,301.86234424632033,48.093524275896,1.022260231370208,773
104000,208.00000000026506,-63736.2093331365,12649.250453997998,-51086.9588791385,307.71746392144235,48.093524275896,1.022260231370208,773
104500,209.00000000026984,-63832.4105614564,12519.712178221198,-51312.698383235205,304.56619501046947,48.093524275896,1.022260231370208,773
105000,210.0000000002746,-63628.72597046755,12435.94845010941,-51192.77752035814,302.5284804378232,48.093524275896,1.022260231370208,773
105500,211.00000000027939,-63605.54751158523,12531.636879280552,-51073.91063230468,304.85628641006275,48.093524275896,1.022260231370208,773
106000,212.00000000028416,-63773.84379012062,12563.199055426716,-51210.6447346939,305.6240973435927,48.093524275896,1.022260231370208,773
106500,213.00000000028894,-63386.964005092916,12246.975200701489,-51139.988804391425,297.9313409260175,48.093524275896,1.022260231370208,773
107000,214.0000000002937,-63736.33643905836,12370.497225138171,-51365.83921392019,300.93625289580814,48.093524275896,1.022260231370208,772
107500,215.00000000029848,-63396.01973610354,12197.620904466212,-51198.39883163733,296.7307022853029,48.093524275896,1.022260231370208,772
108000,216.00000000030326,-63343.39268061682,12276.372763831983,-51067.01991678483,298.6464934644928,48.093524275896,1.022260231370208,772
108500,217.00000000030803,-63461.2875583226,12362.219197615294,-51099.0683607073,300.7348738777489,48.093524275896,1.022260231370208,772
109000,218.0000000003128,-63432.08271904249,12018.390665134235,-51413.69205390826,292.37058032346465,48.093524275896,1.022260231370208,772
109500,219.00000000031758,-63570.1132495855,12532.121572630236,-51037.991676955266,304.8680775125385,48.093524275896,1.022260231370208,772
110000,220.00000000032236,-63556.205138245365,12696.228057274013,-50859.97708097135,308.86028491259714,48.093524275896,1.022260231370208,772
110500,221.00000000032713,-63438.3363608169,12331.810349042564,-51106.52601177434,299.99511986642614,48.093524275896,1.022260231370208,772
111000,222.0000000003319,-63825.392531620106,12368.800264232676,-51456.59226738743,300.89497104214325,48.093524275896,1.022260231370208,772
111500,223.00000000033668,-63749.193661446625,12201.778802868961,-51547.414858577664,296.8318511997299,48.093524275896,1.022260231370208,772
112000,224.00000000034146,-63624.32966285432,12264.143331491274,-51360.186331363046,298.3489888875404,48.093524275896,1.022260231370208,772
112500,225.00000000034623,-64161.377739813295,12133.54864186249,-52027.8290979508,295.1720206679352,48.093524275896,1.022260231370208,772
113000,226.000000000351,-63702.1046203592,12431.879211465459,-51270.22540889374,302.4294883433776,48.093524275896,1.022260231370208,772
113500,227.00000000035578,-63316.30557428964,12444.683346159423,-50871.62222813022,302.7409736657739,48.093524275896,1.022260231370208,772
114000,228.00000000036056,-63862.17019922397,12433.52671246168,-51428.64348676229,302.46956698916057,48.093524275896,1.022260231370208,772
114500,229.00000000036533,-63810.19523707795,12625.752873720583,-51184.44236335736,307.14583986849533,48.093524275896,1.022260231370208,772
115000,230.0000000003701,-63450.245846095146,12556.120127174654,-50894.12571892049,305.45188873274043,48.093524275896,1.022260231370208,772
115500,231.00000000037488,-63400.48688293726,12365.453007231285,-51035.03387570597,300.8135425464939,48.093524275896,1.022260231370208,772
116000,232.00000000037966,-63710.0747466716,12335.973879748046,-51374.10086692355,300.0964057975024,48.093524275896,1.022260231370208,772
116500,233.00000000038443,-63414.98978030414,11866.249707315877,-51548.740072988265,288.66945748866084,48.093524275896,1.022260231370208,772
117000,234.0000000003892,-63830.87038723711,12495.325459500918,-51335.54492773619,303.97294094650255,48.093524275896,1.022260231370208,772
117500,235.00000000039398,-63980.20286726655,12160.286492058956,-51819.91637520759,295.82247054898477,48.093524275896,1.022260231370208,772
118000,236.00000000039876,-63993.62896573532,12435.937810930762,-51557.69115480456,302.5282216192407,48.093524275896,1.022260231370208,772
118500,237.00000000040353,-64195.893609182094,12385.324142399759,-51810.56946678233,301.2969463135013,48.093524275896,1.022260231370208,772
119000,238.0000000004083,-63682.883580706955,12275.847998178968,-51407.035582527984,298.63372752579266,48.093524275896,1.022260231370208,772
119500,239.00000000041308,-63891.3034542799,12031.790092745196,-51859.5133615347,292.6965472965623,48.093524275896,1.022260231370208,772
120000,240.00000000041786,-63996.71859598666,12261.035267206069,-51735.68332878059,298.27337921698904,48.093524275896,1.022260231370208,772
120500,241.00000000042263,-63377.146828949975,12502.562727916154,-50874.58410103382,304.1490014878409,48.093524275896,1.022260231370208,772
121000,242.0000000004274,-63603.69706866512,12711.318259873311,-50892.37880879181,309.2273832549696,48.093524275896,1.022260231370208,772
