#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
47500,94.99999999996,-63399.53225380619,11934.2963727181,-51465.23588108809,290.32482413524855,48.093524275896,1.022260231370208,776
48000,95.99999999995767,-63792.34558590513,12125.536199029299,-51666.80938687583,294.977102510736,48.093524275896,1.022260231370208,776
48500,96.99999999995534,-63738.97597988421,12451.25733636123,-51287.71864352298,302.9008986826831,48.093524275896,1.022260231370208,776
49000,97.999999999953,-63854.14357346995,12369.442782525075,-51484.70079094487,300.9106015413716,48.093524275896,1.022260231370208,776
49500,98.99999999995067,-63661.510655098595,12354.500547336014,-51307.01010776258,300.54710279222303,48.093524275896,1.022260231370208,776
50000,99.99999999994834,-63694.13245692727,12374.837520805422,-51319.29493612185,301.041838976205,48.093524275896,1.022260231370208,776
50500,100.99999999994601,-63850.93283561437,12393.771871195198,-51457.16096441917,301.5024536429895,48.093524275896,1.022260231370208,776
51000,101.99999999994368,-63625.23836091132,12326.304054045015,-51298.9343068663,299.86116859884623,48.093524275896,1.022260231370208,776
51500,102.99999999994135,-63828.47063740977,12152.971634642725,-51675.49900276705,295.6445225052445,48.093524275896,1.022260231370208,776
52000,103.99999999993902,-63781.65189350606,12266.667154669472,-51514.98473883659,298.41038576402775,48.093524275896,1.022260231370208,776
52500,104.99999999993669,-64052.888373089954,12512.374769354303,-51540.51360373565,304.3876983591077,48.093524275896,1.022260231370208,776
53000,105.99999999993436,-64127.64003743214,12225.244442204548,-51902.39559522759,297.4026982275362,48.093524275896,1.022260231370208,776
53500,106.99999999993203,-64313.35653889697,12384.113730149162,-51929.24280874781,301.26750069619715,48.093524275896,1.022260231370208,776
54000,107.9999999999297,-63909.110225601995,12141.53925775637,-51767.570967845626,295.3664078426519,48.093524275896,1.022260231370208,776
54500,108.99999999992737,-63929.71079587331,12100.264649470784,-51829.44614640252,294.3623232265569,48.093524275896,1.022260231370208,776
55000,109.99999999992504,-64068.233633753785,12295.439375345599,-51772.79425840819,299.11032563872976,48.093524275896,1.022260231370208,776
55500,110.99999999992271,-63894.773092540796,12227.383358105712,-51667.389734435084,297.45473149061695,48.093524275896,1.022260231370208,776
56000,111.99999999992038,-64157.03980086715,12382.26343789624,-51774.77636297091,301.22248876116953,48.093524275896,1.022260231370208,776
56500,112.99999999991805,-63960.951276413165,12327.20782928352,-51633.743447129644,299.8831546782079,48.093524275896,1.022260231370208,776
57000,113.99999999991572,-63774.14107436774,12135.453927824095,-51638.68714654364,295.21837043121036,48.093524275896,1.022260231370208,776
57500,114.99999999991338,-63697.32309360948,12365.237623034254,-51332.08547057522,300.8083029096379,48.093524275896,1.022260231370208,776
58000,115.99999999991105,-64050.95448779274,12195.112338515615,-51855.84214927712,296.6696765703639,48.093524275896,1.022260231370208,777
58500,116.99999999990872,-63877.45014299202,12348.860061979176,-51528.590081012844,300.4098870848098,48.093524275896,1.022260231370208,777
59000,117.9999999999064,-63833.56093155523,12171.382457572992,-51662.17847398223,296.0924013547788,48.093524275896,1.022260231370208,777
59500,118.99999999990406,-64015.39709131885,12431.03210549023,-51584.36498582862,302.4088808533672,48.093524275896,1.022260231370208,777
60000,119.99999999990173,-63757.78466192819,12633.506013138951,-51124.278648789244,307.3344499689851,48.093524275896,1.022260231370208,777
60500,120.9999999998994,-63974.56979138579,12596.496717223095,-51378.07307416269,306.43412731965805,48.093524275896,1.022260231370208,777
61000,121.99999999989707,-63930.89531302481,12126.141486271443,-51804.75382675337,294.9918272927121,48.093524275896,1.022260231370208,777
61500,122.99999999989474,-63853.963781882485,12081.69468254051,-51772.269099341975,293.91057289165207,48.093524275896,1.022260231370208,777
62000,123.99999999989241,-63758.794426986075,12251.712800737218,-51507.08162624886,298.0465922030296,48.093524275896,1.022260231370208,777
62500,124.99999999989008,-63703.28252779867,12104.797668925474,-51598.4848588732,294.4725976855516,48.093524275896,1.022260231370208,777
63000,125.99999999988775,-63796.371280721796,12200.771862109339,-51595.59941861246,296.80735541968374,48.093524275896,1.022260231370208,777
63500,126.99999999988542,-64076.08149463858,12433.921167838815,-51642.16032679976,302.4791628785552,48.093524275896,1.022260231370208,777
64000,127.99999999988309,-63581.42717334279,12054.7128296832,-51526.71434365959,293.2541871743047,48.093524275896,1.022260231370208,777
64500,128.99999999988785,-63552.145004614955,12419.636251532824,-51132.50875308213,302.1316546816074,48.093524275896,1.022260231370208,777
65000,129.99999999989262,-63320.26420945517,12532.303719472611,-50787.96048998256,304.8725085865061,48.093524275896,1.022260231370208,777
65500,130.9999999998974,-63796.314940350014,12559.537241212587,-51236.77769913743,305.5350166358132,48.093524275896,1.022260231370208,777
66000,131.99999999990217,-63662.53404018661,12461.25353804166,-51201.28050214495,303.14407560776147,48.093524275896,1.022260231370208,777
66500,132.99999999990695,-63554.79013917921,12398.514739146565,-51156.275400032646,301.61783307223055,48.093524275896,1.022260231370208,777
67000,133.99999999991172,-63837.81059921143,12553.350985936539,-51284.45961327489,305.3845240203306,48.093524275896,1.022260231370208,777
67500,134.9999999999165,-64003.48606970254,12516.21768679103,-51487.26838291151,304.4811847527869,48.093524275896,1.022260231370208,777
68000,135.99999999992127,-64227.17721991241,12139.853692189969,-52087.323527722445,295.3254032026336,48.093524275896,1.022260231370208,777
68500,136.99999999992605,-64281.24438137701,11941.920018860212,-52339.324362516796,290.5102840615277,48.093524275896,1.022260231370208,777
69000,137.99999999993082,-63979.49776431522,12031.319671499805,-51948.17809281542,292.68510339060657,48.093524275896,1.022260231370208,777
69500,138.9999999999356,-64058.17633077898,12359.760262707563,-51698.41606807142,300.67505553384734,48.093524275896,1.022260231370208,777
70000,139.99999999994037,-63512.07357730594,12000.997073847264,-51511.07650345868,291.94744759961054,48.093524275896,1.022260231370208,777
70500,140.99999999994515,-63589.13762785349,12373.807570909592,-51215.330056943894,301.01678345445185,48.093524275896,1.022260231370208,777
71000,141.99999999994992,-63755.01803889492,12567.125047977139,-51187.89299091778,305.71960469996804,48.093524275896,1.022260231370208,777
71500,142.9999999999547,-63692.953646136215,12295.525112787222,-51397.428533349,299.11241136769803,48.093524275896,1.022260231370208,777
72000,143.99999999995947,-63455.96937843494,12368.257039873584,-51087.71233856135,300.8817560597435,48.093524275896,1.022260231370208,777
72500,144.99999999996425,-63533.678967400105,12611.136466721635,-50922.54250067847,306.79026751978444,48.093524275896,1.022260231370208,777
73000,145.99999999996902,-64076.295104143326,12228.754236848274,-51847.54086729505,297.4880807654644,48.093524275896,1.022260231370208,777
73500,146.9999999999738,-64185.21543212759,12389.091074562715,-51796.12435756487,301.38858421854275,48.093524275896,1.022260231370208,777
74000,147.99999999997857,-63976.49751336785,12310.389203089862,-51666.10831027799,299.4740090914574,48.093524275896,1.022260231370208,777
74500,148.99999999998334,-63739.57274564606,12303.908534603956,-51435.6642110421,299.3163543056461,48.093524275896,1.022260231370208,777
75000,149.99999999998812,-63945.01396285853,12196.785413522024,-51748.228549336505,296.7103773533704,48.093524275896,1.022260231370208,777
75500,150.9999999999929,-63725.69783439976,12311.962422376264,-51413.735412023496,299.5122806910881,48.093524275896,1.022260231370208,777
76000,151.99999999999767,-63496.6684670496,12151.780492035474,-51344.88797501413,295.6155456592562,48.093524275896,1.022260231370208,777
76500,153.00000000000244,-63560.16025596869,12074.09797060412,-51486.06228536457,293.7257681919816,48.093524275896,1.022260231370208,777
77000,154.00000000000722,-63894.827406184806,12247.672692166296,-51647.154714018514,297.9483087539088,48.093524275896,1.022260231370208,777
77500,155.000000000012,-64147.128443271155,12392.822221594071,-51754.306221677085,301.4793515810977,48.093524275896,1.022260231370208,777
78000,156.00000000001677,-63818.00303512544,12217.826925757181,-51600.17610936826,297.2222528044591,48.093524275896,1.022260231370208,777
78500,157.00000000002154,-64138.27744098363,12510.6742808396,-51627.603160144026,304.3463306895311,48.093524275896,1.022260231370208,777
79000,158.00000000002632,-63989.34928768012,12427.596022612262,-51561.753265067855,302.32529149660036,48.093524275896,1.022260231370208,777
79500,159.0000000000311,-63609.43500410562,12438.079477591038,-51171.35552651458,302.58032179985315,48.093524275896,1.022260231370208,777
80000,160.00000000003587,-64029.10961299448,12237.412246058399,-51791.69736693608,297.69870357243923,48.093524275896,1.022260231370208,777
80500,161.00000000004064,-64011.078801798634,12174.144969008341,-51836.933832790295,296.1596047844232,48.093524275896,1.022260231370208,777
81000,162.00000000004542,-63878.258429469366,12081.148935955205,-51797.10949351416,293.89729655122505,48.093524275896,1.022260231370208,777
81500,163.0000000000502,-64245.8863530932,12080.845341582442,-52165.04101151076,293.88991103136465,48.093524275896,1.022260231370208,777
82000,164.00000000005497,-64366.7512129246,12373.82143618406,-51992.929776740544,301.01712075405015,48.093524275896,1.022260231370208,777
82500,165.00000000005974,-63857.40939596319,12206.093665650104,-51651.31573031309,296.93681857601916,48.093524275896,1.022260231370208,777
83000,166.00000000006452,-63489.382185099355,12557.449077194837,-50931.93310790452,305.4842180103823,48.093524275896,1.022260231370208,777
83500,167.0000000000693,-63803.87248936156,12796.930960604417,-51006.94152875714,311.3100776600056,48.093524275896,1.022260231370208,777
84000,168.00000000007407,-63578.78833164339,12517.280843219769,-51061.50748842362,304.50704808762976,48.093524275896,1.022260231370208,777
84500,169.00000000007884,-63769.37058962771,12539.803601168012,-51229.5669884597,305.05495770342515,48.093524275896,1.022260231370208,777
85000,170.00000000008362,-63929.36736441776,12343.722584268906,-51585.644780148854,300.2849080105392,48.093524275896,1.022260231370208,777
85500,171.0000000000884,-63977.00425765326,12120.828944258357,-51856.1753133949,294.8625894409368,48.093524275896,1.022260231370208,777
86000,172.00000000009317,-63759.296552892716,12067.19156763019,-51692.10498526253,293.55775659195155,48.093524275896,1.022260231370208,777
86500,173.00000000009794,-63500.80248764093,12236.241034582661,-51264.56145305827,297.67021158974507,48.093524275896,1.022260231370208,777
87000,174.00000000010272,-63954.43516258593,12389.710634644385,-51564.724527941544,301.4036562149248,48.093524275896,1.022260231370208,777
87500,175.0000000001075,-63570.07841943094,12433.33663667884,-51136.7417827521,302.46494302839216,48.093524275896,1.022260231370208,777
88000,176.00000000011227,-63759.588020485535,12571.973177164069,-51187.61484332147,305.8375448121978,48.093524275896,1.022260231370208,777
88500,177.00000000011704,-63607.64979571954,12215.536266380133,-51392.1135293394,297.1665280880598,48.093524275896,1.022260231370208,777
89000,178.00000000012182,-64281.69381962047,12211.788154160111,-52069.90566546036,297.07534801450265,48.093524275896,1.022260231370208,777
89500,179.0000000001266,-63676.46768125385,12382.077129097112,-51294.39055215674,301.2179564395603,48.093524275896,1.022260231370208,777
90000,180.00000000013137,-63773.06084662356,12455.022362241438,-51318.03848438212,302.99249021371253,48.093524275896,1.022260231370208,777
90500,181.00000000013614,-63781.29091364809,12271.79620982767,-51509.49470382042,298.5351599434412,48.093524275896,1.022260231370208,776
91000,182.00000000014091,-63933.94970272132,12360.43847230482,-51573.5112304165,300.6915542930453,48.093524275896,1.022260231370208,776
91500,183.0000000001457,-63852.85355182405,12463.570051067207,-51389.28350075685,303.20042926412674,48.093524275896,1.022260231370208,776
92000,184.00000000015046,-63776.2154227845,12177.471129225452,-51598.74429355905,296.2405200600222,48.093524275896,1.022260231370208,776
92500,185.00000000015524,-63630.58297089237,12283.456302704828,-51347.12666818754,298.81881423760643,48.093524275896,1.022260231370208,776
93000,186.00000000016001,-63635.141822084726,12570.34834739498,-51064.793474689744,305.79801768783045,48.093524275896,1.022260231370208,776
93500,187.0000000001648,-64026.45292490517,12524.999893438355,-51501.453031466815,304.69482890245223,48.093524275896,1.022260231370208,776
94000,188.00000000016956,-64029.59409291088,12377.356684793704,-51652.23740811717,301.103122508893,48.093524275896,1.022260231370208,776
94500,189.00000000017434,-64008.11021446547,12045.99989161856,-51962.110322846915,293.0422281167854,48.093524275896,1.022260231370208,776
95000,190.0000000001791,-63871.51732278563,12203.407109522379,-51668.11021326325,296.8714629060281,48.093524275896,1.022260231370208,776
95500,191.0000000001839,-63795.24539381097,12496.84659562778,-51298.39879818319,304.0099455226187,48.093524275896,1.022260231370208,776
96000,192.00000000018866,-63924.7354267441,12368.654340578181,-51556.08108616591,300.89142116722775,48.093524275896,1.022260231370208,776
96500,193.00000000019344,-63394.95589717728,12109.44929758585,-51285.50659959143,294.5857575427053,48.093524275896,1.022260231370208,776
97000,194.0000000001982,-63488.49577514193,12383.598764805683,-51104.897010336244,301.25497316896707,48.093524275896,1.022260231370208,776
97500,195.000000000203,-63565.731057377765,12541.216102394057,-51024.51495498371,305.0893195256252,48.093524275896,1.022260231370208,776
98000,196.00000000020776,-63573.65540596942,12410.161058726559,-51163.49434724286,301.9011523043232,48.093524275896,1.022260231370208,776
98500,197.00000000021254,-63699.13347196608,12210.518766236237,-51488.614705729844,297.04446769996645,48.093524275896,1.022260231370208,776
99000,198.0000000002173,-63839.67884149199,12220.224924671229,-51619.453916820756,297.2805887625462,48.093524275896,1.022260231370208,776
99500,199.0000000002221,-63660.76657831384,12154.285673234672,-51506.48090507917,295.67648903357593,48.093524275896,1.022260231370208,776
100000,200.00000000022686,-63641.45163732959,12360.781454416578,-51280.67018291302,300.6998979957796,48.093524275896,1.022260231370208,776
100500,201.00000000023164,-64053.962465174845,12455.871465040718,-51598.091000134125,303.0131462803272,48.093524275896,1.022260231370208,776
101000,202.0000000002364,-64122.52620144823,12451.102546268154,-51671.42365518007,302.89713311451334,48.093524275896,1.022260231370208,776
101500,203.0000000002412,-64073.52034863416,12117.074758987636,-51956.44558964653,294.7712616286843,48.093524275896,1.022260231370208,776
102000,204.00000000024596,-63642.777180128556,12311.201424554101,-51331.57575557446,299.4937679483183,48.093524275896,1.022260231370208,777
102500,205.00000000025074,-63853.72677171958,12382.061009130035,-51471.665762589546,301.2175642902068,48.093524275896,1.022260231370208,777
103000,206.0000000002555,-63577.947122897254,12390.316692318878,-51187.63043057838,301.41839973915677,48.093524275896,1.022260231370208,777
103500,207.0000000002603,-64040.74365611025,12175.536057972538,-51865.20759813771,296.1934457119714,48.093524275896,1.022260231370208,777
104000,208.00000000026506,-64118.73196678376,12295.69939554653,-51823.03257123723,299.1166511326465,48.093524275896,1.022260231370208,777
104500,209.00000000026984,-63561.1042511359,12085.43739076091,-51475.666860374986,294.0016215024743,48.093524275896,1.022260231370208,777
105000,210.0000000002746,-63716.77848646982,12612.912092447435,-51103.866394022385,306.83346304723517,48.093524275896,1.022260231370208,777
105500,211.00000000027939,-63503.36084760993,12477.306962866141,-51026.05388474379,303.5346061923371,48.093524275896,1.022260231370208,776
106000,212.00000000028416,-63077.6029585292,12498.446441438247,-50579.15651709095,304.04886486390717,48.093524275896,1.022260231370208,777
106500,213.00000000028894,-63131.09436495864,12772.207041886566,-50358.88732307208,310.7086205544067,48.093524275896,1.022260231370208,777
107000,214.0000000002937,-63601.92427463364,12636.070981100696,-50965.85329353294,307.3968477718509,48.093524275896,1.022260231370208,777
107500,215.00000000029848,-63953.12819830666,12456.260450108652,-51496.867748198005,303.0226090938784,48.093524275896,1.022260231370208,777
108000,216.00000000030326,-63929.12894220685,12338.063643371483,-51591.06529883537,300.1472433364331,48.093524275896,1.022260231370208,777
108500,217.00000000030803,-63405.41399599734,12461.482881889986,-50943.931114107356,303.14965484011435,48.093524275896,1.022260231370208,777
109000,218.0000000003128,-63684.97142971272,12692.299399470947,-50992.672030241774,308.76471271880024,48.093524275896,1.022260231370208,777
109500,219.00000000031758,-63407.15199217433,12122.166762470839,-51284.985229703496,294.8951344544955,48.093524275896,1.022260231370208,777
110000,220.00000000032236,-63803.37810721004,12309.049160567407,-51494.328946642636,299.44140996725974,48.093524275896,1.022260231370208,777
110500,221.00000000032713,-63687.529860509385,12037.693936742544,-51649.83592376684,292.84016971188714,48.093524275896,1.022260231370208,777
111000,222.0000000003319,-63943.613403309486,12399.383534919738,-51544.229868389746,301.6389682084948,48.093524275896,1.022260231370208,777
111500,223.00000000033668,-63765.607637204754,12342.094194241352,-51423.513442963405,300.245294276004,48.093524275896,1.022260231370208,777
112000,224.00000000034146,-64016.57616081223,12560.261988034585,-51456.31417277764,305.55264750294333,48.093524275896,1.022260231370208,777
112500,225.00000000034623,-63455.97427661286,12176.317528819363,-51279.6567477935,296.2124565006333,48.093524275896,1.022260231370208,777
113000,226.000000000351,-63766.3090383411,12436.751793496253,-51329.55724484485,302.5480233182932,48.093524275896,1.022260231370208,777
113500,227.00000000035578,-63615.465156037535,12347.151964977811,-51268.31319105972,300.3683343240906,48.093524275896,1.022260231370208,777
114000,228.00000000036056,-63581.29749065911,12602.078936634494,-50979.218554024614,306.5699255953405,48.093524275896,1.022260231370208,777
114500,229.00000000036533,-63642.78279654402,12487.231121662975,-51155.55167488105,303.776030535038,48.093524275896,1.022260231370208,777
115000,230.0000000003701,-63700.159991359105,12340.942322326506,-51359.2176690326,300.2172727655052,48.093524275896,1.022260231370208,777
115500,231.00000000037488,-64006.163129222,12546.121959661985,-51460.04116956001,305.20866398499356,48.093524275896,1.022260231370208,777
116000,232.00000000037966,-63690.56781508436,12432.3524608136,-51258.21535427076,302.4410010483985,48.093524275896,1.022260231370208,777
116500,233.00000000038443,-63932.9613499394,12737.445382618964,-51195.51596732044,309.862976010453,48.093524275896,1.022260231370208,777
117000,234.0000000003892,-63666.44061545294,12769.975979605164,-50896.46463584778,310.6543456525396,48.093524275896,1.022260231370208,777
117500,235.00000000039398,-63501.17033645196,12604.179666988288,-50896.990669463674,306.62102992118207,48.093524275896,1.022260231370208,777
118000,236.00000000039876,-63333.9822025685,12164.008543101696,-51169.97365946681,295.91301663403726,48.093524275896,1.022260231370208,777
118500,237.00000000040353,-63852.22234481346,12321.927591373367,-51530.294753440096,299.7547026861691,48.093524275896,1.022260231370208,777
119000,238.0000000004083,-63772.64117769402,12306.94173349119,-51465.69944420283,299.39014273070285,48.093524275896,1.022260231370208,777
119500,239.00000000041308,-63762.66299153527,12251.020005379743,-51511.64298615552,298.02973861702515,48.093524275896,1.022260231370208,777
120000,240.00000000041786,-63863.1354338089,12238.919665709702,-51624.215768099195,297.73537446877816,48.093524275896,1.022260231370208,777
120500,241.00000000042263,-63898.04862581869,12124.91173201385,-51773.13689380484,294.9619111437064,48.093524275896,1.022260231370208,777
121000,242.0000000004274,-63785.71924843086,12763.337092909484,-51022.38215552138,310.4928419029944,48.093524275896,1.022260231370208,777
