#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
24000,48.0000000000127,-62966.62982655235,12355.857500968892,-50610.77232558346,300.58011331186503,49.790669435543045,0.987415871508456,663
24500,49.00000000001392,-62813.46361170715,12405.552463055239,-50407.91114865191,301.7890393077962,49.790669435543045,0.987415871508456,663
25000,50.00000000001514,-62691.81176649459,12469.647809462602,-50222.16395703199,303.3482824833004,49.790669435543045,0.987415871508456,663
25500,51.000000000016364,-62918.598223554145,12474.575893744699,-50444.02232980945,303.4681676577456,49.790669435543045,0.987415871508456,663
26000,52.000000000017586,-62823.973653562076,12313.67090034543,-50510.302753216645,299.55384271958536,49.790669435543045,0.987415871508456,663
26500,53.00000000001881,-63199.24051235686,12286.562320856676,-50912.678191500185,298.8943741320094,49.790669435543045,0.987415871508456,663
27000,54.00000000002003,-62858.914657442074,12511.170290897056,-50347.74436654502,304.35839709279475,49.790669435543045,0.987415871508456,663
27500,55.00000000002125,-62767.94377670082,12499.501805436757,-50268.44197126407,304.0745386328246,49.790669435543045,0.987415871508456,663
28000,56.000000000022474,-63187.5894509831,12576.164755910699,-50611.4246950724,305.9395130660821,49.790669435543045,0.987415871508456,663
28500,57.0000000000237,-62639.34445167228,12026.90230546964,-50612.44214620264,292.57764242468147,49.790669435543045,0.987415871508456,664
29000,58.00000000002492,-63032.76511634438,12734.04568872801,-50298.71942761637,309.78027188612265,49.790669435543045,0.987415871508456,664
29500,59.00000000002614,-63258.36201805447,12340.020537112985,-50918.34148094148,300.19484855869416,49.790669435543045,0.987415871508456,664
30000,60.00000000002736,-63186.66824866278,12210.35044637185,-50976.317802290934,297.04037299396106,49.790669435543045,0.987415871508456,664
30500,61.000000000028585,-63177.348263574706,12124.440904282108,-51052.9073592926,294.9504573491845,49.790669435543045,0.987415871508456,664
31000,62.00000000002981,-63635.77029384725,12296.232193811888,-51339.53810003537,299.1296124801662,49.790669435543045,0.987415871508456,664
31500,63.00000000003103,-63181.59536288737,12271.862064107025,-50909.733298780346,298.5367619760601,49.790669435543045,0.987415871508456,664
32000,64.00000000003224,-63141.0804700157,12214.814308309193,-50926.26616170651,297.14896506268883,49.790669435543045,0.987415871508456,664
32500,65.00000000002991,-63026.74510041339,12222.519011778262,-50804.22608863513,297.336396865102,49.790669435543045,0.987415871508456,664
33000,66.00000000002758,-63183.65666786156,12575.805212177997,-50607.851455683565,305.93076646991034,49.790669435543045,0.987415871508456,664
33500,67.00000000002525,-63292.75579574361,12037.681444317284,-51255.07435142632,292.83986580949914,49.790669435543045,0.987415871508456,664
34000,68.00000000002292,-63036.88615724788,12376.824202208154,-50660.061955039724,301.09016884089476,49.790669435543045,0.987415871508456,664
34500,69.00000000002059,-62926.97119086317,12349.602779235305,-50577.36841162787,300.42795511748085,49.790669435543045,0.987415871508456,665
